,BRANCH_NAME,ACCESSION,TAXON_ID,LINEAGE,TITLE
208,XM_013503015_1_PREDICTED_Chinchilla_lanigera_brain_derived_neurotrophic_factor_Bdnf_transcript_variant_X5_mRNA_4,XM_013503015.1,34839,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Chinchillidae', 'Chinchilla', 'Chinchilla lanigera']","PREDICTED: Chinchilla lanigera brain-derived neurotrophic factor (Bdnf), transcript variant X5, mRNA"
209,XM_005401751_2_PREDICTED_Chinchilla_lanigera_brain_derived_neurotrophic_factor_Bdnf_transcript_variant_X1_mRNA_1,XM_005401751.2,34839,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Chinchillidae', 'Chinchilla', 'Chinchilla lanigera']","PREDICTED: Chinchilla lanigera brain-derived neurotrophic factor (Bdnf), transcript variant X1, mRNA"
210,XM_023562965_1_PREDICTED_Cavia_porcellus_brain_derived_neurotrophic_factor_Bdnf_transcript_variant_X6_mRNA_5,XM_023562965.1,10141,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Caviidae', 'Cavia', 'Cavia porcellus']","PREDICTED: Cavia porcellus brain derived neurotrophic factor (Bdnf), transcript variant X6, mRNA"
211,XM_013147262_2_PREDICTED_Cavia_porcellus_brain_derived_neurotrophic_factor_Bdnf_transcript_variant_X1_mRNA_1,XM_013147262.2,10141,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Caviidae', 'Cavia', 'Cavia porcellus']","PREDICTED: Cavia porcellus brain derived neurotrophic factor (Bdnf), transcript variant X1, mRNA"
212,XM_016206158_1_PREDICTED_Miniopterus_natalensis_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X5_mRNA_3,XM_016206158.1,291302,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Miniopterinae', 'Miniopterus', 'Miniopterus natalensis']","PREDICTED: Miniopterus natalensis brain-derived neurotrophic factor (BDNF), transcript variant X5, mRNA"
213,XM_016206154_1_PREDICTED_Miniopterus_natalensis_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_016206154.1,291302,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Miniopterinae', 'Miniopterus', 'Miniopterus natalensis']","PREDICTED: Miniopterus natalensis brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
214,XM_016206155_1_PREDICTED_Miniopterus_natalensis_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_1,XM_016206155.1,291302,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Miniopterinae', 'Miniopterus', 'Miniopterus natalensis']","PREDICTED: Miniopterus natalensis brain-derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
215,XM_008148950_2_PREDICTED_Eptesicus_fuscus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X4_mRNA_2,XM_008148950.2,29078,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Eptesicus', 'Eptesicus fuscus']","PREDICTED: Eptesicus fuscus brain derived neurotrophic factor (BDNF), transcript variant X4, mRNA"
216,XM_008148947_2_PREDICTED_Eptesicus_fuscus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_008148947.2,29078,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Eptesicus', 'Eptesicus fuscus']","PREDICTED: Eptesicus fuscus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
217,XM_008148948_2_PREDICTED_Eptesicus_fuscus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_1,XM_008148948.2,29078,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Eptesicus', 'Eptesicus fuscus']","PREDICTED: Eptesicus fuscus brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
218,XM_023756374_1_PREDICTED_Myotis_lucifugus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_023756374.1,59463,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis lucifugus']","PREDICTED: Myotis lucifugus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
219,XM_023756376_1_PREDICTED_Myotis_lucifugus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X3_mRNA_2,XM_023756376.1,59463,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis lucifugus']","PREDICTED: Myotis lucifugus brain derived neurotrophic factor (BDNF), transcript variant X3, mRNA"
220,XM_006753950_2_PREDICTED_Myotis_davidii_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X3_mRNA_2,XM_006753950.2,225400,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis davidii']","PREDICTED: Myotis davidii brain-derived neurotrophic factor (BDNF), transcript variant X3, mRNA"
221,XM_006753948_2_PREDICTED_Myotis_davidii_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_006753948.2,225400,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis davidii']","PREDICTED: Myotis davidii brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
222,XM_036325692_1_PREDICTED_Myotis_myotis_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_2,XM_036325692.1,51298,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis myotis']","PREDICTED: Myotis myotis brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
223,XM_014545223_1_PREDICTED_Myotis_brandtii_brain_derived_neurotrophic_factor_BDNF_mRNA_1,XM_014545223.1,109478,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Vespertilionidae', 'Myotis', 'Myotis brandtii']","PREDICTED: Myotis brandtii brain-derived neurotrophic factor (BDNF), mRNA"
224,XM_031681074_1_PREDICTED_Vicugna_pacos_brain_derived_neurotrophic_factor_BDNF_mRNA_1,XM_031681074.1,30538,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Vicugna', 'Vicugna pacos']","PREDICTED: Vicugna pacos brain derived neurotrophic factor (BDNF), mRNA"
225,XM_031459858_1_PREDICTED_Camelus_dromedarius_brain_derived_neurotrophic_factor_BDNF_mRNA_1,XM_031459858.1,9838,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Camelus', 'Camelus dromedarius']","PREDICTED: Camelus dromedarius brain derived neurotrophic factor (BDNF), mRNA"
226,XM_006195083_3_PREDICTED_Camelus_ferus_brain_derived_neurotrophic_factor_BDNF_mRNA_1,XM_006195083.3,419612,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Camelus', 'Camelus ferus']","PREDICTED: Camelus ferus brain derived neurotrophic factor (BDNF), mRNA"
227,XM_010964743_1_PREDICTED_Camelus_bactrianus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_3,XM_010964743.1,9837,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Camelus', 'Camelus bactrianus']","PREDICTED: Camelus bactrianus brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
228,XM_012649559_1_PREDICTED_Propithecus_coquereli_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X4_mRNA_1,XM_012649559.1,379532,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Strepsirrhini', 'Lemuriformes', 'Indriidae', 'Propithecus', 'Propithecus coquereli']","PREDICTED: Propithecus coquereli brain-derived neurotrophic factor (BDNF), transcript variant X4, mRNA"
229,XM_012649556_1_PREDICTED_Propithecus_coquereli_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_012649556.1,379532,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Strepsirrhini', 'Lemuriformes', 'Indriidae', 'Propithecus', 'Propithecus coquereli']","PREDICTED: Propithecus coquereli brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
230,XM_009007854_3_PREDICTED_Callithrix_jacchus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_009007854.3,9483,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Platyrrhini', 'Cebidae', 'Callitrichinae', 'Callithrix', 'Callithrix', 'Callithrix jacchus']","PREDICTED: Callithrix jacchus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
231,XM_037146035_1_PREDICTED_Artibeus_jamaicensis_brain_derived_neurotrophic_factor_BDNF_mRNA_1,XM_037146035.1,9417,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Stenodermatinae', 'Artibeus', 'Artibeus jamaicensis']","PREDICTED: Artibeus jamaicensis brain derived neurotrophic factor (BDNF), mRNA"
232,XM_037040421_1_PREDICTED_Sturnira_hondurensis_brain_derived_neurotrophic_factor_BDNF_mRNA_1,XM_037040421.1,192404,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Stenodermatinae', 'Sturnira', 'Sturnira hondurensis']","PREDICTED: Sturnira hondurensis brain derived neurotrophic factor (BDNF), mRNA"
233,XM_024558906_1_PREDICTED_Desmodus_rotundus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X4_mRNA_3,XM_024558906.1,9430,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Desmodontinae', 'Desmodus', 'Desmodus rotundus']","PREDICTED: Desmodus rotundus brain derived neurotrophic factor (BDNF), transcript variant X4, mRNA"
234,XM_024558903_1_PREDICTED_Desmodus_rotundus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_024558903.1,9430,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Desmodontinae', 'Desmodus', 'Desmodus rotundus']","PREDICTED: Desmodus rotundus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
235,XM_036029164_1_PREDICTED_Phyllostomus_discolor_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X3_mRNA_3,XM_036029164.1,89673,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Phyllostominae', 'Phyllostomus', 'Phyllostomus discolor']","PREDICTED: Phyllostomus discolor brain derived neurotrophic factor (BDNF), transcript variant X3, mRNA"
236,XM_036258711_1_PREDICTED_Molossus_molossus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X5_mRNA_3,XM_036258711.1,27622,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Molossidae', 'Molossus', 'Molossus molossus']","PREDICTED: Molossus molossus brain derived neurotrophic factor (BDNF), transcript variant X5, mRNA"
237,XM_036258708_1_PREDICTED_Molossus_molossus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_1,XM_036258708.1,27622,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Molossidae', 'Molossus', 'Molossus molossus']","PREDICTED: Molossus molossus brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
238,XM_036258707_1_PREDICTED_Molossus_molossus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_036258707.1,27622,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Molossidae', 'Molossus', 'Molossus molossus']","PREDICTED: Molossus molossus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
239,XM_033118944_1_PREDICTED_Rhinolophus_ferrumequinum_brain_derived_neurotrophic_factor_BDNF_mRNA_1,XM_033118944.1,59479,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Rhinolophidae', 'Rhinolophinae', 'Rhinolophus', 'Rhinolophus ferrumequinum']","PREDICTED: Rhinolophus ferrumequinum brain derived neurotrophic factor (BDNF), mRNA"
240,XM_019650723_1_PREDICTED_Hipposideros_armiger_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X6_mRNA_4,XM_019650723.1,186990,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Hipposideridae', 'Hipposideros', 'Hipposideros armiger']","PREDICTED: Hipposideros armiger brain derived neurotrophic factor (BDNF), transcript variant X6, mRNA"
241,XM_019650719_1_PREDICTED_Hipposideros_armiger_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_1,XM_019650719.1,186990,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Hipposideridae', 'Hipposideros', 'Hipposideros armiger']","PREDICTED: Hipposideros armiger brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
242,XM_019650718_1_PREDICTED_Hipposideros_armiger_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_019650718.1,186990,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Hipposideridae', 'Hipposideros', 'Hipposideros armiger']","PREDICTED: Hipposideros armiger brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
243,XM_006907990_2_PREDICTED_Pteropus_alecto_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X4_mRNA_3,XM_006907990.2,9402,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Chiroptera', 'Megachiroptera', 'Pteropodidae', 'Pteropodinae', 'Pteropus', 'Pteropus alecto']","PREDICTED: Pteropus alecto brain derived neurotrophic factor (BDNF), transcript variant X4, mRNA"
